entity_id,type,debit,credit,amount,fee,tax,settlement_id,settlement_utr,order_id,settled_at
acc_genfin_demo01,settlement,0.0,735236.14,735236.14,0.0,0.0,SETL-42-000087,UTR649797353176,INV-42-001846|INV-42-000270|INV-42-000453|INV-42-001949|INV-42-000008|INV-42-000701|INV-42-000144|INV-42-000014|INV-42-001147|INV-42-001679|INV-42-000644|INV-42-001066|INV-42-000317|INV-42-000723|INV-42-001158|INV-42-001068|INV-42-001393|INV-42-000344|INV-42-000166|INV-42-001580|INV-42-000512|INV-42-000853|INV-42-000892|INV-42-000155|INV-42-000593|INV-42-000458|INV-42-001413|INV-42-001958|INV-42-001890|INV-42-000095|INV-42-000693|INV-42-001251|INV-42-000209|INV-42-000034|INV-42-001014|INV-42-000899,2026-08-16
acc_genfin_demo01,settlement,0.0,250979.06,250979.06,0.0,0.0,SETL-42-000088,UTR542597891278,INV-42-000178|INV-42-001313|INV-42-001796|INV-42-001857|INV-42-001876|INV-42-001179|INV-42-000826|INV-42-000805|INV-42-001582|INV-42-001470|INV-42-000532|INV-42-001823|INV-42-001057|INV-42-000827|INV-42-000661|INV-42-001878|INV-42-000266|INV-42-001193|INV-42-001437|INV-42-000850|INV-42-001143|INV-42-001476,2026-08-15
acc_genfin_demo01,settlement,0.0,434403.53,434403.53,0.0,0.0,SETL-42-000089,UTR147032399841,INV-42-000011|INV-42-001490|INV-42-001824|INV-42-000356|INV-42-000769|INV-42-000384|INV-42-000626|INV-42-001591|INV-42-000623|INV-42-000031|INV-42-000201|INV-42-000858|INV-42-001247|INV-42-000926|INV-42-001349|INV-42-001745|INV-42-001801|INV-42-000581|INV-42-001399|INV-42-001042|INV-42-001396|INV-42-000042|INV-42-001250|INV-42-000736|INV-42-001010|INV-42-000433|INV-42-000910|INV-42-001427|INV-42-000659|INV-42-001517|INV-42-000595|INV-42-000573|INV-42-000508|INV-42-000379,2026-08-09
acc_genfin_demo01,settlement,0.0,417915.97,417915.97,0.0,0.0,SETL-42-000090,UTR101412414932,INV-42-001172|INV-42-001045|INV-42-000566|INV-42-000040|INV-42-000339|INV-42-001874|INV-42-000886|INV-42-001201|INV-42-000576|INV-42-000738|INV-42-000059|INV-42-001664|INV-42-000360|INV-42-000857|INV-42-000982|INV-42-000748|INV-42-000602|INV-42-001352|INV-42-001478|INV-42-000803|INV-42-000267|INV-42-001364|INV-42-000550|INV-42-001778|INV-42-000462|INV-42-001524|INV-42-001472|INV-42-000381|INV-42-001758|INV-42-000940|INV-42-000301|INV-42-000712|INV-42-000347|INV-42-001230|INV-42-000698,2026-08-08
acc_genfin_demo01,settlement,0.0,64149.09,64149.09,0.0,0.0,SETL-42-000091,UTR375398964138,INV-42-000080|INV-42-001587|INV-42-000894|INV-42-001034|INV-42-000975|INV-42-001084|INV-42-001092|INV-42-000945,2026-04-23
acc_genfin_demo01,settlement,0.0,129973.97,129973.97,0.0,0.0,SETL-42-000092,UTR901342841896,INV-42-001441|INV-42-000887|INV-42-001442|INV-42-000165|INV-42-000029|INV-42-000032|INV-42-000447|INV-42-000875|INV-42-001697|INV-42-001154|INV-42-001449|INV-42-000058|INV-42-001613,2026-07-20
acc_genfin_demo01,settlement,0.0,556635.89,556635.89,0.0,0.0,SETL-42-000093,UTR995916112948,INV-42-001555|INV-42-000007|INV-42-000015|INV-42-000934|INV-42-001950|INV-42-001175|INV-42-000964|INV-42-001700|INV-42-000113|INV-42-001495|INV-42-001255|INV-42-001722|INV-42-000561|INV-42-001928|INV-42-000893|INV-42-000377|INV-42-000237|INV-42-000745|INV-42-001701|INV-42-000539|INV-42-000609|INV-42-001784|INV-42-001031|INV-42-001022|INV-42-000486|INV-42-000159|INV-42-001400|INV-42-000056|INV-42-000354|INV-42-000410|INV-42-001691|INV-42-000942|INV-42-001388|INV-42-000578|INV-42-001357|INV-42-000890|INV-42-001777|INV-42-000290|INV-42-000495|INV-42-000024,2026-08-22
acc_genfin_demo01,settlement,0.0,377004.56,377004.56,0.0,0.0,SETL-42-000094,UTR651171976652,INV-42-000614|INV-42-001850|INV-42-001216|INV-42-000217|INV-42-001281|INV-42-001771|INV-42-000646|INV-42-000087|INV-42-001590|INV-42-000782|INV-42-000295|INV-42-001109|INV-42-001731|INV-42-001397|INV-42-000939|INV-42-000932|INV-42-001434|INV-42-001000|INV-42-001513|INV-42-001355|INV-42-000784|INV-42-000247|INV-42-000408|INV-42-000292|INV-42-000786|INV-42-001252|INV-42-001200|INV-42-001245|INV-42-001670|INV-42-000658,2026-08-05
acc_genfin_demo01,settlement,0.0,423894.24,423894.24,0.0,0.0,SETL-42-000095,UTR768188481128,INV-42-001909|INV-42-001323|INV-42-001714|INV-42-001939|INV-42-001605|INV-42-001178|INV-42-001855|INV-42-000714|INV-42-001097|INV-42-001644|INV-42-000955|INV-42-000931|INV-42-001044|INV-42-001671|INV-42-001646|INV-42-001673|INV-42-001424|INV-42-001050|INV-42-001508|INV-42-001090|INV-42-001262|INV-42-001120|INV-42-000474|INV-42-001558,2026-07-04
acc_genfin_demo01,settlement,0.0,441539.8,441539.8,0.0,0.0,SETL-42-000096,UTR657008803900,INV-42-001149|INV-42-001974|INV-42-001381|INV-42-000097|INV-42-000206|INV-42-000832|INV-42-001702|INV-42-001626|INV-42-000852|INV-42-001329|INV-42-001586|INV-42-000096|INV-42-001579|INV-42-000140|INV-42-000441|INV-42-000504|INV-42-000877|INV-42-001156|INV-42-000437|INV-42-000210|INV-42-001112|INV-42-001806|INV-42-001040|INV-42-001793|INV-42-001268|INV-42-001716|INV-42-000428|INV-42-001963|INV-42-000716|INV-42-000464|INV-42-001438|INV-42-000824,2026-08-23
acc_genfin_demo01,settlement,0.0,352738.9,352738.9,0.0,0.0,SETL-42-000097,UTR801619462276,INV-42-000023|INV-42-000004|INV-42-000708|INV-42-000030|INV-42-000700|INV-42-000118|INV-42-001826|INV-42-000364|INV-42-001992|INV-42-001533|INV-42-001440|INV-42-001608|INV-42-000599|INV-42-000517|INV-42-001681|INV-42-001136|INV-42-001521|INV-42-000341|INV-42-001151|INV-42-001073|INV-42-001514|INV-42-000401|INV-42-000594|INV-42-000108|INV-42-000992|INV-42-001741|INV-42-001820|INV-42-000726|INV-42-000753|INV-42-001444,2026-08-12
acc_genfin_demo01,settlement,0.0,365000.92,365000.92,0.0,0.0,SETL-42-000098,UTR177044274904,INV-42-001628|INV-42-000002|INV-42-000652|INV-42-001309|INV-42-001287|INV-42-000548|INV-42-001944|INV-42-001390|INV-42-000243|INV-42-000017|INV-42-001286|INV-42-001526|INV-42-001445|INV-42-000098|INV-42-001946|INV-42-001566|INV-42-000326|INV-42-001678|INV-42-000720|INV-42-001146|INV-42-000444|INV-42-000363|INV-42-000834|INV-42-000944|INV-42-000314|INV-42-000168|INV-42-000230|INV-42-000760|INV-42-000902|INV-42-001374|INV-42-001260|INV-42-000297|INV-42-001484,2026-08-14
acc_genfin_demo01,settlement,0.0,214311.99,214311.99,0.0,0.0,SETL-42-000099,UTR672271333617,INV-42-000936|INV-42-000889|INV-42-000279|INV-42-001426|INV-42-000841|INV-42-000426|INV-42-001964|INV-42-000187|INV-42-001062|INV-42-001713|INV-42-001537|INV-42-000746|INV-42-000941|INV-42-001242|INV-42-000361|INV-42-000334|INV-42-001754|INV-42-000439|INV-42-001645|INV-42-000912|INV-42-001489|INV-42-000879|INV-42-000961|INV-42-000093,2026-08-10
acc_genfin_demo01,settlement,0.0,337165.99,337165.99,0.0,0.0,SETL-42-000100,UTR511094212608,INV-42-001499|INV-42-000333|INV-42-000248|INV-42-001564|INV-42-001904|INV-42-000099|INV-42-001145|INV-42-000330|INV-42-001380|INV-42-001972|INV-42-001802|INV-42-001356|INV-42-000388|INV-42-000556|INV-42-000466|INV-42-001070|INV-42-001532|INV-42-001219|INV-42-000278|INV-42-001633|INV-42-000536|INV-42-001348|INV-42-000688|INV-42-001615|INV-42-001937|INV-42-000137|INV-42-000838|INV-42-000129|INV-42-000287|INV-42-001259|INV-42-000606,2026-08-23
acc_genfin_demo01,settlement,0.0,179951.73,179951.73,0.0,0.0,SETL-42-000101,UTR429140579969,INV-42-001332|INV-42-000719|INV-42-000668|INV-42-001665|INV-42-001020|INV-42-001875|INV-42-001839|INV-42-000268|INV-42-000660|INV-42-000706|INV-42-000843|INV-42-001921|INV-42-000950|INV-42-000359|INV-42-000352|INV-42-000971|INV-42-000261,2026-08-02
acc_genfin_demo01,settlement,0.0,315213.24,315213.24,0.0,0.0,SETL-42-000102,UTR550968014633,INV-42-000250|INV-42-001436|INV-42-000845|INV-42-000962|INV-42-000734|INV-42-000173|INV-42-000234|INV-42-001121|INV-42-000427|INV-42-000006|INV-42-001821|INV-42-000809|INV-42-001289|INV-42-001464|INV-42-001967|INV-42-001728|INV-42-001738|INV-42-000134|INV-42-001943|INV-42-000675|INV-42-001837|INV-42-001957|INV-42-000318|INV-42-001889|INV-42-001769|INV-42-001724|INV-42-000540,2026-08-23
acc_genfin_demo01,settlement,0.0,79310.18,79310.18,0.0,0.0,SETL-42-000103,UTR541450360921,INV-42-000880|INV-42-001065|INV-42-001770|INV-42-000985|INV-42-001740|INV-42-000434|INV-42-000311,2026-08-23
acc_genfin_demo01,settlement,0.0,272873.38,272873.38,0.0,0.0,SETL-42-000104,UTR166907778365,INV-42-001584|INV-42-000422|INV-42-001088|INV-42-000413|INV-42-000520|INV-42-001676|INV-42-001798|INV-42-000400|INV-42-001841|INV-42-000684|INV-42-000256|INV-42-000628|INV-42-001768|INV-42-000587|INV-42-000632|INV-42-001106|INV-42-000870|INV-42-001371|INV-42-001430|INV-42-001148|INV-42-000798|INV-42-000291|INV-42-001294|INV-42-001048|INV-42-000959|INV-42-000885,2026-08-17
acc_genfin_demo01,settlement,0.0,36172.34,36172.34,0.0,0.0,SETL-42-000105,UTR927807361063,INV-42-001891|INV-42-000072|INV-42-001003|INV-42-000389|INV-42-001453|INV-42-000060,2026-08-09
acc_genfin_demo01,settlement,0.0,174933.27,174933.27,0.0,0.0,SETL-42-000106,UTR805590348107,INV-42-000221|INV-42-001300|INV-42-000901|INV-42-001787|INV-42-001276|INV-42-001682|INV-42-001522|INV-42-000141|INV-42-000983|INV-42-001791|INV-42-001578|INV-42-000537|INV-42-000324|INV-42-001038|INV-42-001914|INV-42-000731|INV-42-001272|INV-42-001734|INV-42-001408|INV-42-000272,2026-08-23
acc_genfin_demo01,settlement,0.0,266437.73,266437.73,0.0,0.0,SETL-42-000107,UTR653466665960,INV-42-000085|INV-42-000835|INV-42-000276|INV-42-000079|INV-42-001669|INV-42-001577|INV-42-000933|INV-42-000755|INV-42-000978|INV-42-000355|INV-42-001176|INV-42-000349|INV-42-000896|INV-42-001416|INV-42-000837|INV-42-001334|INV-42-001527|INV-42-001407|INV-42-000697|INV-42-001630|INV-42-000053|INV-42-000460|INV-42-000350|INV-42-000456|INV-42-000385,2026-08-14
acc_genfin_demo01,settlement,0.0,227605.94,227605.94,0.0,0.0,SETL-42-000108,UTR440896149751,INV-42-000682|INV-42-000068|INV-42-000993|INV-42-001128|INV-42-001279|INV-42-000752|INV-42-000207|INV-42-000774|INV-42-001781|INV-42-000100|INV-42-000306|INV-42-001760|INV-42-000718|INV-42-000666|INV-42-001274|INV-42-000135|INV-42-000506|INV-42-001539|INV-42-001275,2026-08-10
acc_genfin_demo01,settlement,0.0,167504.11,167504.11,0.0,0.0,SETL-42-000109,UTR657797259921,INV-42-001997|INV-42-001588|INV-42-001620|INV-42-001184|INV-42-000240|INV-42-000908|INV-42-001836|INV-42-000131|INV-42-000062|INV-42-001318|INV-42-000376|INV-42-001925|INV-42-001052|INV-42-000750|INV-42-001753|INV-42-001978|INV-42-001404,2026-09-05
acc_genfin_demo01,settlement,0.0,395613.03,395613.03,0.0,0.0,SETL-42-000110,UTR623714511406,INV-42-000316|INV-42-001995|INV-42-001116|INV-42-001030|INV-42-000565|INV-42-000914|INV-42-000526|INV-42-000927|INV-42-001098|INV-42-000814|INV-42-001223|INV-42-000117|INV-42-001658|INV-42-001291|INV-42-000150|INV-42-000160|INV-42-000335|INV-42-001897|INV-42-000271|INV-42-001308|INV-42-001655|INV-42-001903|INV-42-001134|INV-42-001959|INV-42-001955|INV-42-000242|INV-42-001082|INV-42-001668|INV-42-000583,2026-08-08
acc_genfin_demo01,settlement,0.0,367667.66,367702.16,0.0,0.0,SETL-42-000111,UTR208483875305,INV-42-000125|INV-42-001115|INV-42-000171|INV-42-001709|INV-42-001767|INV-42-001833|INV-42-001739|INV-42-000842|INV-42-000968|INV-42-000507|INV-42-000997|INV-42-001477|INV-42-000888|INV-42-000254|INV-42-001625|INV-42-001550|INV-42-000671|INV-42-000305|INV-42-001384|INV-42-001573|INV-42-000303|INV-42-000819|INV-42-001017|INV-42-000479|INV-42-000106|INV-42-000770|INV-42-001482|INV-42-000127|INV-42-000596|INV-42-001543|INV-42-001297|INV-42-001448,2026-08-17
acc_genfin_demo01,settlement,0.0,498400.93,498400.93,0.0,0.0,SETL-42-000112,UTR588926711658,INV-42-000773|INV-42-000045|INV-42-001075|INV-42-001725|INV-42-000482|INV-42-000112|INV-42-001581|INV-42-000264|INV-42-001378|INV-42-001102|INV-42-000758|INV-42-001987|INV-42-000713|INV-42-001249|INV-42-001341|INV-42-000778|INV-42-000175|INV-42-000521|INV-42-001803|INV-42-000289|INV-42-001061|INV-42-000124|INV-42-000849|INV-42-000618|INV-42-000572|INV-42-001166|INV-42-001752|INV-42-001079|INV-42-000796|INV-42-000499|INV-42-001033|INV-42-001825|INV-42-000370|INV-42-000509,2026-08-20
acc_genfin_demo01,settlement,0.0,111671.65,111671.65,0.0,0.0,SETL-42-000113,UTR843900372783,INV-42-000194|INV-42-000655|INV-42-001654|INV-42-001936|INV-42-000162|INV-42-001719|INV-42-000722|INV-42-001639|INV-42-000966|INV-42-000924,2026-08-17
acc_genfin_demo01,settlement,0.0,411356.38,411356.38,0.0,0.0,SETL-42-000114,UTR115234377355,INV-42-000847|INV-42-001989|INV-42-000475|INV-42-001387|INV-42-001266|INV-42-001965|INV-42-001657|INV-42-000839|INV-42-000751|INV-42-000186|INV-42-001746|INV-42-000169|INV-42-000073|INV-42-001494|INV-42-001686|INV-42-001074|INV-42-000872|INV-42-000488|INV-42-001362|INV-42-000656|INV-42-001119|INV-42-001188|INV-42-000785|INV-42-001710|INV-42-001358|INV-42-001948|INV-42-001447,2026-08-04
acc_genfin_demo01,settlement,0.0,299678.34,299678.34,0.0,0.0,SETL-42-000115,UTR236684072217,INV-42-000467|INV-42-000192|INV-42-000491|INV-42-001007|INV-42-001871|INV-42-001150|INV-42-000403|INV-42-000414|INV-42-001983|INV-42-001960|INV-42-001715|INV-42-001060|INV-42-001417|INV-42-001101|INV-42-000421|INV-42-001056|INV-42-001906|INV-42-000395|INV-42-000263|INV-42-001177|INV-42-001766|INV-42-000575|INV-42-001139|INV-42-001085|INV-42-000228|INV-42-000502|INV-42-000090|INV-42-000737|INV-42-001750,2026-07-28
acc_genfin_demo01,settlement,0.0,344225.72,344266.43,5.0,0.9,SETL-42-000116,UTR503432797584,INV-42-001446|INV-42-001258|INV-42-000679|INV-42-001409|INV-42-000518|INV-42-000438|INV-42-000107|INV-42-000790|INV-42-000799|INV-42-000501|INV-42-001369|INV-42-001597|INV-42-001705|INV-42-000468|INV-42-000516|INV-42-000167|INV-42-001816|INV-42-001576|INV-42-001809|INV-42-001026|INV-42-000717|INV-42-001520|INV-42-000009|INV-42-001019|INV-42-000103,2026-08-16
acc_genfin_demo01,settlement,0.0,167239.4,167239.4,0.0,0.0,SETL-42-000117,UTR275156367819,INV-42-001694|INV-42-001656|INV-42-001454|INV-42-000816|INV-42-000553|INV-42-000967|INV-42-001970|INV-42-000251,2026-05-10
acc_genfin_demo01,settlement,0.0,199673.7,199673.7,0.0,0.0,SETL-42-000118,UTR993673577458,INV-42-000866|INV-42-001218|INV-42-000822|INV-42-001940|INV-42-000450|INV-42-001510|INV-42-000629|INV-42-000922|INV-42-000457|INV-42-000641|INV-42-000329|INV-42-001815|INV-42-000549|INV-42-000208|INV-42-000640|INV-42-001493|INV-42-000582|INV-42-001140,2026-06-24
